"Frequency","Power"
2.97589e+09,-107.299
2.97589e+09,-107.152
2.97589e+09,-106.883
2.97589e+09,-106.793
2.9759e+09,-106.654
2.9759e+09,-106.451
2.9759e+09,-106.632
2.9759e+09,-107.013
2.9759e+09,-107.262
2.9759e+09,-107.072
2.9759e+09,-106.576
2.97591e+09,-106.593
2.97591e+09,-106.971
2.97591e+09,-107.195
2.97591e+09,-107.42
2.97591e+09,-107.458
2.97591e+09,-107.113
2.97592e+09,-107.045
2.97592e+09,-107.296
2.97592e+09,-107.43
2.97592e+09,-107.588
2.97592e+09,-107.857
2.97592e+09,-108.026
2.97592e+09,-107.784
2.97593e+09,-107.601
2.97593e+09,-107.702
2.97593e+09,-108.025
2.97593e+09,-108.112
2.97593e+09,-107.983
2.97593e+09,-107.71
2.97594e+09,-107.292
2.97594e+09,-106.945
2.97594e+09,-106.795
2.97594e+09,-106.692
2.97594e+09,-106.641
2.97594e+09,-106.848
2.97594e+09,-107.189
2.97595e+09,-107.391
2.97595e+09,-107.216
2.97595e+09,-107.001
2.97595e+09,-106.976
2.97595e+09,-106.977
2.97595e+09,-106.834
2.97596e+09,-106.866
2.97596e+09,-106.96
2.97596e+09,-107.204
2.97596e+09,-107.346
2.97596e+09,-106.974
2.97596e+09,-106.75
2.97596e+09,-107.155
2.97597e+09,-107.739
2.97597e+09,-107.925
2.97597e+09,-107.442
2.97597e+09,-107.109
2.97597e+09,-106.998
2.97597e+09,-106.807
2.97598e+09,-107.052
2.97598e+09,-107.282
2.97598e+09,-107.218
2.97598e+09,-107.174
2.97598e+09,-107.321
2.97598e+09,-107.442
2.97598e+09,-107.548
2.97599e+09,-107.284
2.97599e+09,-106.832
2.97599e+09,-106.685
2.97599e+09,-106.689
2.97599e+09,-106.878
2.97599e+09,-106.772
2.976e+09,-106.409
2.976e+09,-106.581
2.976e+09,-107.048
2.976e+09,-107.238
2.976e+09,-107.106
2.976e+09,-106.95
2.976e+09,-107.211
2.97601e+09,-107.629
