"Frequency","Power"
2.975e+09,-111.614
2.975e+09,-111.556
2.975e+09,-111.336
2.975e+09,-111.206
2.97501e+09,-111.304
2.97501e+09,-111.29
2.97501e+09,-111.75
2.97501e+09,-111.419
2.97501e+09,-111.387
2.97501e+09,-111.665
2.97502e+09,-111.775
2.97502e+09,-111.577
2.97502e+09,-111.642
2.97502e+09,-111.471
2.97502e+09,-111.525
2.97502e+09,-111.396
2.97502e+09,-111.329
2.97503e+09,-111.312
2.97503e+09,-111.41
2.97503e+09,-111.575
2.97503e+09,-111.047
2.97503e+09,-111.114
2.97503e+09,-111.243
2.97504e+09,-111.313
2.97504e+09,-111.508
2.97504e+09,-111.638
2.97504e+09,-111.547
2.97504e+09,-111.51
2.97504e+09,-111.56
2.97504e+09,-111.392
2.97505e+09,-111.602
2.97505e+09,-111.25
2.97505e+09,-111.484
2.97505e+09,-111.662
2.97505e+09,-111.602
2.97505e+09,-111.384
2.97506e+09,-111.362
2.97506e+09,-111.571
2.97506e+09,-111.808
2.97506e+09,-111.599
2.97506e+09,-111.357
2.97506e+09,-111.479
2.97506e+09,-111.194
2.97507e+09,-111.374
2.97507e+09,-111.379
2.97507e+09,-111.406
2.97507e+09,-111.515
2.97507e+09,-111.879
2.97507e+09,-111.634
2.97508e+09,-111.301
2.97508e+09,-111.581
2.97508e+09,-111.709
2.97508e+09,-111.258
2.97508e+09,-111.177
2.97508e+09,-111.64
2.97508e+09,-111.517
2.97509e+09,-111.389
2.97509e+09,-111.379
2.97509e+09,-111.618
2.97509e+09,-111.348
2.97509e+09,-111.569
2.97509e+09,-111.663
2.9751e+09,-111.421
2.9751e+09,-111.361
2.9751e+09,-111.658
2.9751e+09,-111.731
2.9751e+09,-111.327
2.9751e+09,-111.409
2.9751e+09,-111.657
2.97511e+09,-111.873
2.97511e+09,-111.699
2.97511e+09,-111.642
2.97511e+09,-111.357
2.97511e+09,-111.241
2.97511e+09,-111.471
2.97512e+09,-111.533
2.97512e+09,-111.173
2.97512e+09,-111.365
2.97512e+09,-111.527
2.97512e+09,-111.417
2.97512e+09,-111.616
2.97512e+09,-111.624
2.97513e+09,-111.582
2.97513e+09,-111.325
2.97513e+09,-111.657
2.97513e+09,-111.895
2.97513e+09,-111.917
2.97513e+09,-111.5
2.97514e+09,-111.329
2.97514e+09,-111.432
2.97514e+09,-111.649
2.97514e+09,-111.521
2.97514e+09,-111.389
2.97514e+09,-111.423
2.97514e+09,-111.534
2.97515e+09,-111.743
2.97515e+09,-111.754
2.97515e+09,-111.64
2.97515e+09,-111.314
2.97515e+09,-111.336
2.97515e+09,-111.37
2.97516e+09,-111.369
2.97516e+09,-111.354
2.97516e+09,-111.576
2.97516e+09,-111.675
2.97516e+09,-111.431
2.97516e+09,-111.54
2.97516e+09,-111.73
2.97517e+09,-111.472
2.97517e+09,-111.358
2.97517e+09,-111.75
2.97517e+09,-111.328
2.97517e+09,-111.415
2.97517e+09,-110.982
2.97518e+09,-110.995
2.97518e+09,-111.498
2.97518e+09,-112.042
2.97518e+09,-111.644
2.97518e+09,-111.592
2.97518e+09,-111.6
2.97518e+09,-111.607
2.97519e+09,-111.484
2.97519e+09,-111.291
2.97519e+09,-111.359
2.97519e+09,-111.254
2.97519e+09,-111.264
2.97519e+09,-111.189
2.9752e+09,-111.119
2.9752e+09,-111.318
2.9752e+09,-111.762
2.9752e+09,-111.715
2.9752e+09,-111.411
2.9752e+09,-111.39
2.9752e+09,-111.321
2.97521e+09,-111.361
2.97521e+09,-111.233
2.97521e+09,-111.455
2.97521e+09,-111.446
2.97521e+09,-111.404
2.97521e+09,-111.499
2.97522e+09,-111.124
2.97522e+09,-111.022
2.97522e+09,-111.695
2.97522e+09,-111.844
2.97522e+09,-111.689
2.97522e+09,-111.265
2.97522e+09,-111.49
2.97523e+09,-111.441
2.97523e+09,-111.444
2.97523e+09,-111.509
2.97523e+09,-111.272
2.97523e+09,-111.515
2.97523e+09,-111.43
2.97524e+09,-111.372
2.97524e+09,-111.531
2.97524e+09,-111.483
2.97524e+09,-111.526
2.97524e+09,-111.726
2.97524e+09,-111.213
2.97524e+09,-111.329
2.97525e+09,-111.212
2.97525e+09,-111.536
2.97525e+09,-111.662
2.97525e+09,-111.183
2.97525e+09,-111.158
2.97525e+09,-111.475
2.97526e+09,-111.399
2.97526e+09,-111.458
2.97526e+09,-111.442
2.97526e+09,-111.108
2.97526e+09,-111.104
2.97526e+09,-111.479
2.97526e+09,-111.739
2.97527e+09,-111.622
2.97527e+09,-111.38
2.97527e+09,-111.231
2.97527e+09,-111.373
2.97527e+09,-111.545
2.97527e+09,-111.403
2.97528e+09,-111.565
2.97528e+09,-111.262
2.97528e+09,-111.455
2.97528e+09,-111.501
2.97528e+09,-111.283
2.97528e+09,-111.289
2.97528e+09,-111.365
2.97529e+09,-111.126
2.97529e+09,-111.178
2.97529e+09,-111.269
2.97529e+09,-111.276
2.97529e+09,-111.491
2.97529e+09,-111.671
2.97529e+09,-111.823
2.9753e+09,-111.756
2.9753e+09,-111.646
2.9753e+09,-111.536
2.9753e+09,-111.316
2.9753e+09,-111.3
2.9753e+09,-111.719
2.97531e+09,-111.815
2.97531e+09,-111.592
2.97531e+09,-111.413
2.97531e+09,-111.225
2.97531e+09,-111.087
2.97531e+09,-111.209
2.97531e+09,-111.382
2.97532e+09,-111.161
2.97532e+09,-111.287
2.97532e+09,-111.513
2.97532e+09,-111.405
2.97532e+09,-111.355
2.97532e+09,-111.381
2.97533e+09,-111.283
2.97533e+09,-111.306
2.97533e+09,-111.548
2.97533e+09,-111.535
2.97533e+09,-111.671
2.97533e+09,-111.94
2.97533e+09,-111.749
2.97534e+09,-111.488
2.97534e+09,-111.474
2.97534e+09,-111.318
2.97534e+09,-111.294
2.97534e+09,-111.467
2.97534e+09,-111.551
2.97535e+09,-111.577
2.97535e+09,-111.27
2.97535e+09,-111.475
2.97535e+09,-111.705
2.97535e+09,-111.406
2.97535e+09,-111.05
2.97535e+09,-111.246
2.97536e+09,-111.046
2.97536e+09,-111.355
2.97536e+09,-111.688
2.97536e+09,-111.729
2.97536e+09,-111.448
2.97536e+09,-111.384
2.97537e+09,-111.516
2.97537e+09,-111.609
2.97537e+09,-111.31
2.97537e+09,-111.269
2.97537e+09,-111.339
2.97537e+09,-111.671
2.97537e+09,-111.672
2.97538e+09,-111.465
2.97538e+09,-111.483
2.97538e+09,-111.725
2.97538e+09,-111.57
2.97538e+09,-111.304
2.97538e+09,-111.414
2.97539e+09,-111.659
2.97539e+09,-111.523
2.97539e+09,-111.67
2.97539e+09,-111.53
2.97539e+09,-111.494
2.97539e+09,-111.329
2.97539e+09,-111.493
2.9754e+09,-111.52
2.9754e+09,-111.239
2.9754e+09,-111.232
2.9754e+09,-111.551
2.9754e+09,-111.735
2.9754e+09,-111.416
2.97541e+09,-111.321
2.97541e+09,-111.531
2.97541e+09,-111.421
2.97541e+09,-111.118
2.97541e+09,-111.092
2.97541e+09,-111.192
2.97541e+09,-111.405
2.97542e+09,-111.16
2.97542e+09,-111.101
2.97542e+09,-111.32
2.97542e+09,-111.25
2.97542e+09,-111.482
2.97542e+09,-111.626
2.97543e+09,-111.149
2.97543e+09,-111.457
2.97543e+09,-111.534
2.97543e+09,-111.418
2.97543e+09,-111.47
2.97543e+09,-111.684
2.97543e+09,-111.761
2.97544e+09,-111.74
2.97544e+09,-111.484
2.97544e+09,-111.352
2.97544e+09,-111.666
2.97544e+09,-111.835
2.97544e+09,-111.763
2.97545e+09,-111.381
2.97545e+09,-111.55
2.97545e+09,-111.575
2.97545e+09,-111.637
2.97545e+09,-111.589
2.97545e+09,-111.445
2.97545e+09,-111.544
2.97546e+09,-111.736
2.97546e+09,-111.493
2.97546e+09,-111.412
2.97546e+09,-111.305
2.97546e+09,-111.27
2.97546e+09,-111.366
2.97547e+09,-111.425
2.97547e+09,-111.46
2.97547e+09,-111.608
2.97547e+09,-111.667
2.97547e+09,-111.899
2.97547e+09,-111.97
2.97547e+09,-111.915
2.97548e+09,-111.603
