"Frequency","Power"
2.97538e+09,-106.715
2.97538e+09,-106.587
2.97538e+09,-106.683
2.97538e+09,-106.962
2.97538e+09,-107.083
2.97539e+09,-106.863
2.97539e+09,-106.703
2.97539e+09,-106.876
2.97539e+09,-107.316
2.97539e+09,-107.691
2.97539e+09,-107.773
2.97539e+09,-107.54
2.9754e+09,-107.201
2.9754e+09,-107.161
2.9754e+09,-107.602
2.9754e+09,-107.549
2.9754e+09,-107.323
2.9754e+09,-107.452
2.97541e+09,-107.586
2.97541e+09,-107.924
2.97541e+09,-108.472
2.97541e+09,-108.647
2.97541e+09,-108.236
2.97541e+09,-107.819
2.97541e+09,-107.727
2.97542e+09,-107.735
2.97542e+09,-107.558
2.97542e+09,-107.419
2.97542e+09,-107.367
2.97542e+09,-107.592
2.97542e+09,-108.056
2.97543e+09,-108.601
2.97543e+09,-108.955
2.97543e+09,-108.424
2.97543e+09,-107.759
2.97543e+09,-107.22
2.97543e+09,-106.976
2.97543e+09,-107.157
2.97544e+09,-107.609
2.97544e+09,-107.754
2.97544e+09,-107.28
2.97544e+09,-107.046
2.97544e+09,-107.081
2.97544e+09,-107.219
2.97545e+09,-107.473
2.97545e+09,-107.691
2.97545e+09,-107.987
2.97545e+09,-108.042
2.97545e+09,-107.667
2.97545e+09,-107.097
2.97545e+09,-106.818
2.97546e+09,-106.774
2.97546e+09,-106.927
2.97546e+09,-107.075
2.97546e+09,-107.221
2.97546e+09,-107.325
2.97546e+09,-107.288
2.97547e+09,-107.212
2.97547e+09,-107.12
2.97547e+09,-106.929
2.97547e+09,-106.736
2.97547e+09,-106.649
2.97547e+09,-106.771
2.97547e+09,-106.976
2.97548e+09,-107.2
2.97548e+09,-107.258
2.97548e+09,-107.215
2.97548e+09,-107.196
2.97548e+09,-107.238
2.97548e+09,-107.439
2.97549e+09,-107.597
2.97549e+09,-107.225
2.97549e+09,-106.777
2.97549e+09,-106.716
2.97549e+09,-106.775
2.97549e+09,-106.9
2.97549e+09,-106.938
2.9755e+09,-106.913
2.9755e+09,-106.905
2.9755e+09,-106.802
2.9755e+09,-106.956
2.9755e+09,-107.551
2.9755e+09,-108.142
2.97551e+09,-108.153
2.97551e+09,-107.857
2.97551e+09,-107.426
2.97551e+09,-107.278
2.97551e+09,-107.339
2.97551e+09,-107.197
2.97551e+09,-107.16
2.97552e+09,-107.041
2.97552e+09,-106.983
2.97552e+09,-106.953
2.97552e+09,-106.935
2.97552e+09,-107.082
2.97552e+09,-107.066
2.97553e+09,-106.828
2.97553e+09,-106.79
2.97553e+09,-106.822
2.97553e+09,-106.899
2.97553e+09,-107.042
2.97553e+09,-107.121
2.97553e+09,-107.467
2.97554e+09,-107.667
2.97554e+09,-107.512
2.97554e+09,-107.637
2.97554e+09,-107.882
2.97554e+09,-107.794
2.97554e+09,-107.861
2.97555e+09,-107.695
2.97555e+09,-106.915
2.97555e+09,-106.38
2.97555e+09,-106.356
2.97555e+09,-106.639
2.97555e+09,-106.914
2.97555e+09,-107.235
2.97556e+09,-107.402
2.97556e+09,-107.424
2.97556e+09,-107.624
2.97556e+09,-107.951
2.97556e+09,-108.278
2.97556e+09,-108.023
2.97557e+09,-107.622
2.97557e+09,-107.533
2.97557e+09,-107.497
2.97557e+09,-107.491
2.97557e+09,-107.564
2.97557e+09,-107.592
2.97557e+09,-107.476
2.97558e+09,-107.481
2.97558e+09,-107.194
2.97558e+09,-106.73
2.97558e+09,-106.472
2.97558e+09,-106.366
2.97558e+09,-106.361
2.97559e+09,-106.511
2.97559e+09,-106.926
2.97559e+09,-107.534
2.97559e+09,-107.761
2.97559e+09,-107.347
2.97559e+09,-106.954
2.97559e+09,-106.775
2.9756e+09,-106.818
2.9756e+09,-107.127
2.9756e+09,-107.363
2.9756e+09,-107.459
2.9756e+09,-107.224
2.9756e+09,-106.96
2.97561e+09,-107.385
2.97561e+09,-107.838
2.97561e+09,-107.852
2.97561e+09,-107.342
2.97561e+09,-106.874
2.97561e+09,-106.554
2.97561e+09,-106.673
2.97562e+09,-106.959
2.97562e+09,-107.23
2.97562e+09,-107.547
2.97562e+09,-107.903
2.97562e+09,-108.276
2.97562e+09,-108.152
2.97563e+09,-107.78
2.97563e+09,-107.433
2.97563e+09,-107.286
2.97563e+09,-107.257
2.97563e+09,-107.353
2.97563e+09,-107.47
2.97563e+09,-107.584
2.97564e+09,-107.565
2.97564e+09,-107.231
2.97564e+09,-106.974
2.97564e+09,-107.229
2.97564e+09,-107.671
2.97564e+09,-107.99
2.97565e+09,-108.301
2.97565e+09,-107.975
2.97565e+09,-107.153
2.97565e+09,-106.626
2.97565e+09,-106.53
2.97565e+09,-106.729
2.97565e+09,-106.795
2.97566e+09,-106.725
2.97566e+09,-106.72
2.97566e+09,-106.911
2.97566e+09,-107.176
2.97566e+09,-107.445
2.97566e+09,-107.446
2.97567e+09,-107.338
2.97567e+09,-107.386
2.97567e+09,-107.448
2.97567e+09,-107.56
2.97567e+09,-107.409
2.97567e+09,-107.239
2.97567e+09,-107.096
2.97568e+09,-106.969
2.97568e+09,-107.217
2.97568e+09,-107.686
2.97568e+09,-107.802
2.97568e+09,-107.569
2.97568e+09,-107.271
2.97569e+09,-107.102
2.97569e+09,-106.967
2.97569e+09,-106.993
2.97569e+09,-107.03
2.97569e+09,-107.053
2.97569e+09,-107.213
2.97569e+09,-107.48
2.9757e+09,-107.275
2.9757e+09,-107.177
2.9757e+09,-107.374
2.9757e+09,-107.392
2.9757e+09,-107.075
2.9757e+09,-106.886
2.97571e+09,-107.215
2.97571e+09,-107.815
2.97571e+09,-107.917
2.97571e+09,-107.864
2.97571e+09,-107.949
2.97571e+09,-108.022
2.97571e+09,-107.93
2.97572e+09,-108.337
2.97572e+09,-108.47
2.97572e+09,-108.005
2.97572e+09,-107.651
2.97572e+09,-107.38
2.97572e+09,-107.223
2.97573e+09,-107.392
2.97573e+09,-107.376
2.97573e+09,-107.163
2.97573e+09,-106.76
2.97573e+09,-106.658
2.97573e+09,-106.752
2.97573e+09,-106.647
2.97574e+09,-106.582
2.97574e+09,-106.876
2.97574e+09,-107.317
2.97574e+09,-107.734
2.97574e+09,-107.972
2.97574e+09,-107.822
2.97575e+09,-107.576
2.97575e+09,-107.519
2.97575e+09,-107.872
2.97575e+09,-108.386
2.97575e+09,-108.396
2.97575e+09,-108.01
2.97575e+09,-107.549
2.97576e+09,-107.106
2.97576e+09,-106.632
2.97576e+09,-106.518
2.97576e+09,-106.981
2.97576e+09,-107.493
2.97576e+09,-107.788
2.97576e+09,-107.681
2.97577e+09,-107.053
2.97577e+09,-106.47
2.97577e+09,-106.458
2.97577e+09,-107.084
2.97577e+09,-107.587
2.97577e+09,-107.322
2.97578e+09,-107.242
2.97578e+09,-107.443
2.97578e+09,-107.642
2.97578e+09,-107.666
2.97578e+09,-107.328
2.97578e+09,-107.094
2.97578e+09,-107.282
2.97579e+09,-107.469
2.97579e+09,-107.389
2.97579e+09,-107.223
2.97579e+09,-106.723
2.97579e+09,-106.182
2.97579e+09,-106.055
2.9758e+09,-106.287
2.9758e+09,-106.546
2.9758e+09,-106.688
2.9758e+09,-106.912
2.9758e+09,-107.311
2.9758e+09,-107.798
2.9758e+09,-107.847
2.97581e+09,-107.458
2.97581e+09,-107.352
2.97581e+09,-107.432
2.97581e+09,-107.546
2.97581e+09,-107.541
2.97581e+09,-107.533
2.97582e+09,-107.442
2.97582e+09,-107.317
2.97582e+09,-107.173
2.97582e+09,-107.034
2.97582e+09,-107.067
2.97582e+09,-107.125
2.97582e+09,-106.716
2.97583e+09,-106.403
2.97583e+09,-106.67
2.97583e+09,-107.213
2.97583e+09,-107.514
2.97583e+09,-107.796
2.97583e+09,-108.213
2.97584e+09,-108.353
2.97584e+09,-107.841
2.97584e+09,-107.32
2.97584e+09,-107.553
2.97584e+09,-107.908
2.97584e+09,-107.732
2.97584e+09,-107.358
2.97585e+09,-107.165
2.97585e+09,-107.248
2.97585e+09,-107.27
2.97585e+09,-107.197
2.97585e+09,-107.348
2.97585e+09,-107.757
2.97586e+09,-108.172
2.97586e+09,-108.152
2.97586e+09,-107.672
2.97586e+09,-107.176
2.97586e+09,-107.115
2.97586e+09,-107.419
2.97586e+09,-107.533
2.97587e+09,-107.379
2.97587e+09,-107.264
2.97587e+09,-107.093
2.97587e+09,-106.925
2.97587e+09,-106.791
2.97587e+09,-106.763
2.97588e+09,-106.893
2.97588e+09,-107.38
2.97588e+09,-107.878
2.97588e+09,-107.836
2.97588e+09,-107.718
2.97588e+09,-107.637
2.97588e+09,-107.659
2.97589e+09,-107.584
2.97589e+09,-107.62
2.97589e+09,-107.903
2.97589e+09,-107.903
2.97589e+09,-107.326
2.97589e+09,-106.757
2.9759e+09,-106.55
2.9759e+09,-106.996
2.9759e+09,-107.643
2.9759e+09,-107.753
2.9759e+09,-107.61
2.9759e+09,-107.542
2.9759e+09,-107.581
2.97591e+09,-107.453
2.97591e+09,-107.383
2.97591e+09,-107.188
2.97591e+09,-106.894
2.97591e+09,-106.877
2.97591e+09,-106.731
2.97592e+09,-106.476
2.97592e+09,-106.615
2.97592e+09,-106.92
2.97592e+09,-107.435
2.97592e+09,-107.926
2.97592e+09,-108.097
2.97592e+09,-108.232
2.97593e+09,-107.954
2.97593e+09,-107.607
2.97593e+09,-107.488
2.97593e+09,-107.449
2.97593e+09,-107.238
2.97593e+09,-107.299
2.97594e+09,-107.528
2.97594e+09,-107.556
2.97594e+09,-107.199
2.97594e+09,-106.934
2.97594e+09,-106.927
2.97594e+09,-106.792
2.97594e+09,-106.811
2.97595e+09,-106.959
2.97595e+09,-107.171
2.97595e+09,-107.406
2.97595e+09,-107.365
2.97595e+09,-107.107
2.97595e+09,-106.781
2.97596e+09,-106.549
2.97596e+09,-106.49
