"Frequency","Power"
2.97571e+09,-106.628
2.97571e+09,-107.184
2.97571e+09,-107.837
2.97571e+09,-107.831
2.97572e+09,-107.343
2.97572e+09,-106.927
2.97572e+09,-107.091
2.97572e+09,-107.459
2.97572e+09,-107.472
2.97572e+09,-107.106
2.97573e+09,-106.812
2.97573e+09,-106.833
2.97573e+09,-106.978
2.97573e+09,-106.895
2.97573e+09,-106.692
2.97573e+09,-106.865
2.97573e+09,-107.287
2.97574e+09,-107.403
2.97574e+09,-107.146
2.97574e+09,-106.745
2.97574e+09,-106.499
2.97574e+09,-106.479
2.97574e+09,-106.478
2.97575e+09,-106.841
2.97575e+09,-107.091
2.97575e+09,-106.912
2.97575e+09,-106.514
2.97575e+09,-106.643
2.97575e+09,-106.901
2.97575e+09,-106.833
2.97576e+09,-106.657
2.97576e+09,-106.645
2.97576e+09,-106.839
2.97576e+09,-106.836
2.97576e+09,-106.689
2.97576e+09,-106.511
2.97576e+09,-106.331
2.97577e+09,-106.218
2.97577e+09,-106.228
2.97577e+09,-106.427
2.97577e+09,-106.603
2.97577e+09,-106.713
2.97577e+09,-106.612
2.97578e+09,-106.44
2.97578e+09,-106.55
2.97578e+09,-106.8
2.97578e+09,-107.051
2.97578e+09,-107.037
2.97578e+09,-106.962
2.97578e+09,-106.976
2.97579e+09,-106.826
2.97579e+09,-106.896
2.97579e+09,-106.904
2.97579e+09,-106.709
2.97579e+09,-106.986
2.97579e+09,-107.544
2.9758e+09,-107.521
2.9758e+09,-107.377
2.9758e+09,-107.216
2.9758e+09,-106.848
2.9758e+09,-106.285
2.9758e+09,-105.981
2.9758e+09,-105.939
2.97581e+09,-106.063
2.97581e+09,-106.366
2.97581e+09,-106.723
2.97581e+09,-107.076
2.97581e+09,-107.112
2.97581e+09,-107.152
2.97582e+09,-107.103
2.97582e+09,-106.616
2.97582e+09,-106.231
2.97582e+09,-106.21
2.97582e+09,-106.275
2.97582e+09,-106.355
2.97582e+09,-106.666
2.97583e+09,-106.866
2.97583e+09,-106.712
2.97583e+09,-106.44
2.97583e+09,-106.547
2.97583e+09,-106.877
2.97583e+09,-107.195
2.97584e+09,-106.903
2.97584e+09,-106.376
2.97584e+09,-106.173
2.97584e+09,-106.47
2.97584e+09,-107.149
2.97584e+09,-107.55
2.97584e+09,-107.16
2.97585e+09,-106.846
2.97585e+09,-106.716
2.97585e+09,-106.685
2.97585e+09,-107.043
2.97585e+09,-107.257
2.97585e+09,-107.027
2.97586e+09,-107.052
2.97586e+09,-107.14
2.97586e+09,-107.297
2.97586e+09,-107.479
2.97586e+09,-107.384
2.97586e+09,-107.064
2.97586e+09,-106.894
2.97587e+09,-106.724
2.97587e+09,-106.553
2.97587e+09,-106.26
2.97587e+09,-106.141
2.97587e+09,-106.243
2.97587e+09,-106.424
2.97588e+09,-106.407
2.97588e+09,-106.28
2.97588e+09,-106.29
2.97588e+09,-106.343
2.97588e+09,-106.497
2.97588e+09,-106.524
2.97588e+09,-106.435
2.97589e+09,-106.157
2.97589e+09,-105.971
2.97589e+09,-106.071
2.97589e+09,-106.247
2.97589e+09,-106.347
2.97589e+09,-106.266
2.9759e+09,-106.16
2.9759e+09,-106.054
2.9759e+09,-105.872
2.9759e+09,-105.767
2.9759e+09,-106.004
2.9759e+09,-106.532
2.9759e+09,-106.834
2.97591e+09,-106.905
2.97591e+09,-106.891
2.97591e+09,-106.555
2.97591e+09,-106.371
2.97591e+09,-106.597
2.97591e+09,-106.988
2.97592e+09,-106.961
2.97592e+09,-106.59
2.97592e+09,-106.488
2.97592e+09,-106.59
2.97592e+09,-106.747
2.97592e+09,-106.715
2.97592e+09,-106.737
2.97593e+09,-107.072
2.97593e+09,-107.204
2.97593e+09,-106.98
2.97593e+09,-106.838
2.97593e+09,-106.949
2.97593e+09,-107.283
2.97594e+09,-107.075
2.97594e+09,-106.703
2.97594e+09,-106.635
2.97594e+09,-106.965
2.97594e+09,-107.43
2.97594e+09,-107.4
2.97594e+09,-107.424
2.97595e+09,-107.308
2.97595e+09,-106.896
2.97595e+09,-106.696
2.97595e+09,-106.977
2.97595e+09,-107.093
