"Frequency","Power"
2.97552e+09,-111.791
2.97552e+09,-111.259
2.97552e+09,-111.607
2.97552e+09,-111.785
2.97552e+09,-111.686
2.97553e+09,-111.169
2.97553e+09,-111.127
2.97553e+09,-111.601
2.97553e+09,-111.834
2.97553e+09,-111.673
2.97553e+09,-111.52
2.97553e+09,-111.841
2.97554e+09,-111.892
2.97554e+09,-111.492
2.97554e+09,-111.59
2.97554e+09,-111.457
2.97554e+09,-111.328
2.97554e+09,-111.626
2.97555e+09,-111.588
2.97555e+09,-111.44
2.97555e+09,-111.434
2.97555e+09,-111.747
2.97555e+09,-111.971
2.97555e+09,-111.778
2.97555e+09,-111.7
2.97556e+09,-111.89
2.97556e+09,-111.85
2.97556e+09,-111.829
2.97556e+09,-111.616
2.97556e+09,-111.288
2.97556e+09,-111.161
2.97557e+09,-111.675
2.97557e+09,-111.53
2.97557e+09,-111.762
2.97557e+09,-111.911
2.97557e+09,-111.715
2.97557e+09,-111.557
2.97557e+09,-111.78
2.97558e+09,-111.614
2.97558e+09,-111.394
2.97558e+09,-111.252
2.97558e+09,-111.509
2.97558e+09,-111.621
2.97558e+09,-111.376
2.97559e+09,-111.28
2.97559e+09,-111.649
2.97559e+09,-111.632
2.97559e+09,-111.766
2.97559e+09,-111.775
2.97559e+09,-111.601
2.97559e+09,-111.449
2.9756e+09,-111.103
2.9756e+09,-111.121
2.9756e+09,-111.359
2.9756e+09,-111.653
2.9756e+09,-111.335
2.9756e+09,-111.458
2.97561e+09,-111.765
2.97561e+09,-111.824
2.97561e+09,-111.655
2.97561e+09,-111.848
2.97561e+09,-111.767
2.97561e+09,-111.53
2.97561e+09,-111.382
2.97562e+09,-111.561
2.97562e+09,-111.453
2.97562e+09,-111.301
2.97562e+09,-111.168
2.97562e+09,-111.616
2.97562e+09,-111.806
2.97563e+09,-111.83
2.97563e+09,-111.653
2.97563e+09,-111.418
2.97563e+09,-111.533
2.97563e+09,-111.33
2.97563e+09,-111.332
2.97563e+09,-111.223
2.97564e+09,-111.378
2.97564e+09,-111.52
2.97564e+09,-111.507
2.97564e+09,-111.457
2.97564e+09,-111.55
2.97564e+09,-111.414
2.97565e+09,-111.607
2.97565e+09,-111.441
2.97565e+09,-111.61
2.97565e+09,-111.483
2.97565e+09,-111.286
2.97565e+09,-111.225
2.97565e+09,-111.707
2.97566e+09,-111.869
2.97566e+09,-111.729
2.97566e+09,-111.546
2.97566e+09,-111.528
2.97566e+09,-111.683
2.97566e+09,-111.536
2.97567e+09,-111.696
2.97567e+09,-111.541
2.97567e+09,-111.268
2.97567e+09,-111.168
2.97567e+09,-111.36
2.97567e+09,-111.727
2.97567e+09,-111.606
2.97568e+09,-111.657
2.97568e+09,-111.426
2.97568e+09,-111.406
2.97568e+09,-111.625
2.97568e+09,-111.3
2.97568e+09,-111.372
2.97569e+09,-111.848
2.97569e+09,-111.931
2.97569e+09,-111.695
2.97569e+09,-111.254
2.97569e+09,-111.167
2.97569e+09,-111.34
2.97569e+09,-111.443
2.9757e+09,-111.548
2.9757e+09,-111.633
2.9757e+09,-111.534
2.9757e+09,-111.778
2.9757e+09,-111.931
2.9757e+09,-111.535
2.97571e+09,-111.509
2.97571e+09,-111.52
2.97571e+09,-111.59
2.97571e+09,-111.773
2.97571e+09,-111.652
2.97571e+09,-111.568
2.97571e+09,-111.888
2.97572e+09,-111.653
2.97572e+09,-111.553
2.97572e+09,-111.483
2.97572e+09,-111.414
2.97572e+09,-111.287
2.97572e+09,-111.153
2.97573e+09,-111.476
