"Frequency","Power"
2.97584e+09,-107.655
2.97584e+09,-107.544
2.97584e+09,-107.308
2.97584e+09,-106.85
2.97585e+09,-106.436
2.97585e+09,-106.299
2.97585e+09,-106.179
2.97585e+09,-106.202
2.97585e+09,-106.37
2.97585e+09,-106.402
2.97586e+09,-106.231
2.97586e+09,-106.389
2.97586e+09,-106.693
2.97586e+09,-106.999
2.97586e+09,-106.953
2.97586e+09,-106.788
2.97586e+09,-106.572
2.97587e+09,-106.508
2.97587e+09,-106.772
2.97587e+09,-106.855
2.97587e+09,-106.832
2.97587e+09,-106.838
2.97587e+09,-107.125
2.97588e+09,-107.151
2.97588e+09,-106.683
2.97588e+09,-106.428
2.97588e+09,-106.42
2.97588e+09,-106.467
2.97588e+09,-106.371
2.97588e+09,-106.278
2.97589e+09,-106.313
2.97589e+09,-106.237
2.97589e+09,-106.16
2.97589e+09,-106.272
2.97589e+09,-106.623
2.97589e+09,-107.287
2.9759e+09,-107.627
2.9759e+09,-107.241
2.9759e+09,-106.734
2.9759e+09,-106.51
2.9759e+09,-106.257
2.9759e+09,-106.235
2.9759e+09,-106.434
2.97591e+09,-106.624
2.97591e+09,-106.729
2.97591e+09,-106.716
2.97591e+09,-106.778
2.97591e+09,-106.762
2.97591e+09,-106.775
2.97592e+09,-106.819
2.97592e+09,-106.691
2.97592e+09,-106.542
2.97592e+09,-106.448
2.97592e+09,-106.576
2.97592e+09,-106.801
2.97592e+09,-107.09
2.97593e+09,-107.162
2.97593e+09,-106.868
2.97593e+09,-106.537
2.97593e+09,-106.431
2.97593e+09,-106.486
2.97593e+09,-106.868
2.97594e+09,-107.168
2.97594e+09,-107.003
2.97594e+09,-106.704
2.97594e+09,-106.596
2.97594e+09,-106.536
2.97594e+09,-106.623
2.97594e+09,-106.743
2.97595e+09,-106.638
2.97595e+09,-106.708
2.97595e+09,-106.955
2.97595e+09,-106.823
2.97595e+09,-106.6
2.97595e+09,-106.479
2.97596e+09,-106.442
