"Frequency","Power"
2.97538e+09,-111.496
2.97538e+09,-111.34
2.97538e+09,-111.487
2.97538e+09,-111.603
2.97538e+09,-111.579
2.97538e+09,-111.737
2.97539e+09,-111.76
2.97539e+09,-111.602
2.97539e+09,-111.539
2.97539e+09,-111.87
2.97539e+09,-111.642
2.97539e+09,-111.688
2.97539e+09,-111.527
2.9754e+09,-111.625
2.9754e+09,-111.381
2.9754e+09,-111.058
2.9754e+09,-111.503
2.9754e+09,-111.762
2.9754e+09,-111.303
2.97541e+09,-111.368
2.97541e+09,-111.439
2.97541e+09,-111.455
2.97541e+09,-111.727
2.97541e+09,-111.822
2.97541e+09,-111.673
2.97541e+09,-111.544
2.97542e+09,-112.221
2.97542e+09,-112.068
2.97542e+09,-111.353
2.97542e+09,-111.229
2.97542e+09,-111.219
2.97542e+09,-111.315
2.97543e+09,-111.866
2.97543e+09,-111.78
2.97543e+09,-111.651
2.97543e+09,-111.636
2.97543e+09,-111.255
2.97543e+09,-111.099
2.97543e+09,-111.159
2.97544e+09,-111.247
2.97544e+09,-111.175
2.97544e+09,-111.587
2.97544e+09,-111.574
2.97544e+09,-111.85
2.97544e+09,-111.803
2.97545e+09,-111.653
2.97545e+09,-112.013
2.97545e+09,-112.083
2.97545e+09,-111.492
2.97545e+09,-111.349
2.97545e+09,-111.448
2.97545e+09,-111.277
2.97546e+09,-111.592
2.97546e+09,-111.745
2.97546e+09,-111.613
2.97546e+09,-111.004
2.97546e+09,-111.332
2.97546e+09,-111.681
2.97547e+09,-111.758
2.97547e+09,-111.825
2.97547e+09,-111.589
2.97547e+09,-111.847
2.97547e+09,-111.663
2.97547e+09,-111.333
2.97547e+09,-111.619
2.97548e+09,-111.514
2.97548e+09,-111.248
2.97548e+09,-111.407
2.97548e+09,-111.746
2.97548e+09,-111.959
2.97548e+09,-111.475
2.97549e+09,-111.546
2.97549e+09,-111.457
2.97549e+09,-111.676
2.97549e+09,-111.57
2.97549e+09,-111.633
2.97549e+09,-111.357
2.97549e+09,-111.151
2.9755e+09,-111.362
2.9755e+09,-111.545
2.9755e+09,-111.739
2.9755e+09,-111.916
2.9755e+09,-111.608
2.9755e+09,-111.359
2.97551e+09,-111.528
2.97551e+09,-111.619
2.97551e+09,-111.615
2.97551e+09,-111.553
2.97551e+09,-111.623
2.97551e+09,-111.679
2.97551e+09,-111.594
2.97552e+09,-111.969
2.97552e+09,-111.775
2.97552e+09,-111.948
2.97552e+09,-111.489
2.97552e+09,-111.627
2.97552e+09,-111.376
2.97553e+09,-111.214
2.97553e+09,-111.443
2.97553e+09,-111.769
2.97553e+09,-111.677
2.97553e+09,-111.424
2.97553e+09,-111.495
2.97553e+09,-111.589
2.97554e+09,-111.191
2.97554e+09,-111.295
2.97554e+09,-111.344
2.97554e+09,-111.716
2.97554e+09,-111.568
2.97554e+09,-111.547
2.97555e+09,-111.401
2.97555e+09,-111.141
2.97555e+09,-111.11
2.97555e+09,-111.253
2.97555e+09,-111.41
2.97555e+09,-111.593
2.97555e+09,-111.806
2.97556e+09,-111.32
2.97556e+09,-111.201
2.97556e+09,-111.528
2.97556e+09,-111.802
2.97556e+09,-111.75
2.97556e+09,-111.68
2.97557e+09,-111.413
2.97557e+09,-111.203
2.97557e+09,-111.172
2.97557e+09,-111.168
2.97557e+09,-111.327
2.97557e+09,-111.421
2.97557e+09,-111.462
2.97558e+09,-111.404
2.97558e+09,-111.439
2.97558e+09,-111.355
2.97558e+09,-111.387
2.97558e+09,-111.377
2.97558e+09,-111.54
2.97559e+09,-111.416
2.97559e+09,-111.327
2.97559e+09,-111.387
2.97559e+09,-111.419
2.97559e+09,-111.462
2.97559e+09,-111.61
2.97559e+09,-111.578
2.9756e+09,-111.459
2.9756e+09,-111.128
2.9756e+09,-111.264
2.9756e+09,-111.442
2.9756e+09,-111.545
2.9756e+09,-111.33
2.97561e+09,-111.275
2.97561e+09,-111.329
2.97561e+09,-111.517
2.97561e+09,-111.589
2.97561e+09,-111.64
2.97561e+09,-111.615
2.97561e+09,-111.714
2.97562e+09,-111.6
2.97562e+09,-111.099
2.97562e+09,-111.478
2.97562e+09,-111.774
2.97562e+09,-111.665
2.97562e+09,-111.53
2.97563e+09,-111.193
2.97563e+09,-111.24
2.97563e+09,-111.631
2.97563e+09,-111.612
2.97563e+09,-111.596
2.97563e+09,-111.336
2.97563e+09,-111.711
2.97564e+09,-111.705
2.97564e+09,-111.484
2.97564e+09,-111.723
2.97564e+09,-111.761
2.97564e+09,-111.67
2.97564e+09,-111.586
2.97565e+09,-111.607
2.97565e+09,-111.175
2.97565e+09,-111.523
2.97565e+09,-111.693
2.97565e+09,-111.695
2.97565e+09,-111.799
2.97565e+09,-112.023
2.97566e+09,-111.702
2.97566e+09,-111.717
2.97566e+09,-111.524
2.97566e+09,-111.314
2.97566e+09,-111.509
2.97566e+09,-111.913
2.97567e+09,-111.524
2.97567e+09,-111.534
2.97567e+09,-111.538
2.97567e+09,-111.281
2.97567e+09,-111.594
2.97567e+09,-111.78
2.97567e+09,-112.007
2.97568e+09,-111.803
2.97568e+09,-111.436
2.97568e+09,-111.261
2.97568e+09,-111.731
2.97568e+09,-111.907
2.97568e+09,-111.457
2.97569e+09,-111.265
2.97569e+09,-111.264
2.97569e+09,-111.348
2.97569e+09,-111.455
2.97569e+09,-111.38
2.97569e+09,-111.78
2.97569e+09,-112.12
2.9757e+09,-111.764
2.9757e+09,-111.376
2.9757e+09,-111.175
2.9757e+09,-111.269
2.9757e+09,-111.518
2.9757e+09,-111.847
2.97571e+09,-111.356
2.97571e+09,-111.071
2.97571e+09,-111.344
2.97571e+09,-111.295
2.97571e+09,-111.407
2.97571e+09,-111.544
2.97571e+09,-111.147
2.97572e+09,-111.325
2.97572e+09,-111.659
2.97572e+09,-111.534
2.97572e+09,-111.894
2.97572e+09,-111.512
2.97572e+09,-111.39
2.97573e+09,-111.613
2.97573e+09,-111.768
2.97573e+09,-111.595
2.97573e+09,-111.456
2.97573e+09,-111.4
2.97573e+09,-111.644
2.97573e+09,-111.567
2.97574e+09,-111.465
2.97574e+09,-111.469
2.97574e+09,-111.467
2.97574e+09,-111.584
2.97574e+09,-111.696
2.97574e+09,-111.305
2.97575e+09,-111.429
2.97575e+09,-111.447
2.97575e+09,-111.492
2.97575e+09,-111.481
2.97575e+09,-111.439
2.97575e+09,-111.164
2.97575e+09,-111.329
2.97576e+09,-111.472
2.97576e+09,-111.446
2.97576e+09,-111.644
2.97576e+09,-111.676
2.97576e+09,-111.505
2.97576e+09,-111.428
